review_id,enrollment_id,rating,review_text,review_date
2865,6228,3,Lumayan membantu untuk basic knowledge.,2026-03-24
2866,6231,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-13
2867,6235,2,"Materinya terlalu cepat, sulit diikuti.",2025-11-02
2868,6236,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-12-20
2869,6239,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-02-14
2870,6240,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-16
2871,6242,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-20
2872,6243,5,"Sangat puas, worth it banget!",2026-08-16
2873,6244,5,"Instrukturnya kompeten, penjelasan step by step.",2026-04-24
2874,6248,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-06-17
2875,6249,5,"Sangat puas, worth it banget!",2025-10-08
2876,6251,1,Kontennya sudah agak outdated.,2025-12-02
2877,6252,5,"Instrukturnya kompeten, penjelasan step by step.",2025-09-12
2878,6253,4,"Instrukturnya kompeten, penjelasan step by step.",2026-10-21
2879,6256,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-12-24
2880,6257,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-21
2881,6259,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-30
2882,6263,4,"Instrukturnya kompeten, penjelasan step by step.",2026-07-12
2883,6267,5,"Kursus bagus, cocok untuk pemula.",2025-09-20
2884,6269,4,"Instrukturnya kompeten, penjelasan step by step.",2026-02-24
2885,6275,4,"Kursus bagus, cocok untuk pemula.",2026-02-02
2886,6277,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-01-21
2887,6278,5,"Kursus bagus, cocok untuk pemula.",2026-10-18
2888,6279,4,"Kursus bagus, cocok untuk pemula.",2026-03-13
2889,6281,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-13
2890,6282,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-02-09
2891,6285,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-07-21
2892,6287,5,"Instrukturnya kompeten, penjelasan step by step.",2026-06-21
2893,6290,5,"Kursus bagus, cocok untuk pemula.",2025-09-21
2894,6292,3,"Standar saja, sesuai ekspektasi.",2026-06-12
2895,6295,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-11-20
2896,6296,5,"Kursus bagus, cocok untuk pemula.",2026-07-07
2897,6297,4,"Sangat puas, worth it banget!",2025-06-16
2898,6298,3,Lumayan membantu untuk basic knowledge.,2025-10-04
2899,6303,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-02
2900,6304,2,Audio dan video kurang jelas di beberapa modul.,2025-12-16
2901,6310,4,"Kursus bagus, cocok untuk pemula.",2026-04-12
2902,6312,4,"Sangat puas, worth it banget!",2026-06-02
2903,6314,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-10-25
2904,6315,4,"Instrukturnya kompeten, penjelasan step by step.",2026-07-31
2905,6316,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-24
2906,6317,5,"Instrukturnya kompeten, penjelasan step by step.",2025-02-18
2907,6320,5,"Kursus bagus, cocok untuk pemula.",2026-05-27
2908,6321,1,"Materinya terlalu cepat, sulit diikuti.",2026-10-09
2909,6323,5,"Sangat puas, worth it banget!",2026-07-09
2910,6326,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-06
2911,6328,5,"Sangat puas, worth it banget!",2026-07-18
2912,6331,2,Modul terlalu panjang dan membosankan.,2024-03-30
2913,6336,5,"Kursus bagus, cocok untuk pemula.",2025-11-20
2914,6337,5,"Sangat puas, worth it banget!",2026-08-14
2915,6340,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-03-18
2916,6348,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-08-06
2917,6350,4,"Kursus bagus, cocok untuk pemula.",2025-12-13
2918,6352,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-14
2919,6355,4,"Sangat puas, worth it banget!",2025-02-12
2920,6358,5,"Kursus bagus, cocok untuk pemula.",2026-06-17
2921,6360,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-08
2922,6364,3,"Standar saja, sesuai ekspektasi.",2026-03-17
2923,6368,5,"Sangat puas, worth it banget!",2026-05-21
2924,6370,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-08-17
2925,6371,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-26
2926,6375,5,"Instrukturnya kompeten, penjelasan step by step.",2026-07-17
2927,6378,3,"Standar saja, sesuai ekspektasi.",2026-07-11
2928,6379,5,"Sangat puas, worth it banget!",2026-03-08
2929,6380,2,"Materinya terlalu cepat, sulit diikuti.",2025-04-21
2930,6381,5,"Instrukturnya kompeten, penjelasan step by step.",2026-07-07
2931,6384,4,"Sangat puas, worth it banget!",2026-05-25
2932,6388,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-02-04
2933,6389,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-02-02
2934,6390,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-08-16
2935,6391,4,"Kursus bagus, cocok untuk pemula.",2026-05-31
2936,6392,5,"Sangat puas, worth it banget!",2025-12-16
2937,6399,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-07-19
2938,6400,5,Konten up to date dan relevan dengan kebutuhan kerja.,2024-05-21
2939,6401,4,"Sangat puas, worth it banget!",2026-06-26
2940,6402,4,"Sangat puas, worth it banget!",2026-09-12
2941,6403,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-02
2942,6405,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-14
2943,6409,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-12
2944,6411,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-09-08
2945,6412,5,"Instrukturnya kompeten, penjelasan step by step.",2026-09-11
2946,6413,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-01
2947,6414,5,"Sangat puas, worth it banget!",2026-08-19
2948,6415,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-30
2949,6417,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-04-30
2950,6418,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-02
2951,6420,5,"Kursus bagus, cocok untuk pemula.",2025-09-02
2952,6421,5,"Kursus bagus, cocok untuk pemula.",2024-10-17
2953,6422,5,"Kursus bagus, cocok untuk pemula.",2025-10-13
2954,6423,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-02-07
2955,6425,4,"Sangat puas, worth it banget!",2026-01-25
2956,6427,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-11-10
2957,6428,4,"Sangat puas, worth it banget!",2026-03-22
2958,6429,4,"Sangat puas, worth it banget!",2026-02-20
2959,6430,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-18
2960,6431,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-07-17
2961,6434,5,"Sangat puas, worth it banget!",2026-02-16
2962,6435,3,"Standar saja, sesuai ekspektasi.",2025-11-11
2963,6439,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-27
2964,6441,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2024-09-11
2965,6442,5,"Kursus bagus, cocok untuk pemula.",2026-07-17
2966,6446,5,"Sangat puas, worth it banget!",2025-12-15
2967,6447,4,"Sangat puas, worth it banget!",2026-01-14
2968,6450,4,"Kursus bagus, cocok untuk pemula.",2026-07-16
2969,6451,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-30
2970,6455,4,"Sangat puas, worth it banget!",2026-04-27
2971,6456,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-13
2972,6457,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-09-05
2973,6461,4,"Instrukturnya kompeten, penjelasan step by step.",2026-01-29
2974,6463,5,"Kursus bagus, cocok untuk pemula.",2026-06-28
2975,6464,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-20
2976,6465,4,"Instrukturnya kompeten, penjelasan step by step.",2026-06-07
2977,6468,5,Konten up to date dan relevan dengan kebutuhan kerja.,2024-06-30
2978,6470,5,"Instrukturnya kompeten, penjelasan step by step.",2026-02-16
2979,6471,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-26
2980,6472,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-03-25
2981,6474,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-12
2982,6475,3,"Standar saja, sesuai ekspektasi.",2025-07-20
2983,6476,5,"Kursus bagus, cocok untuk pemula.",2026-03-06
2984,6478,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-25
2985,6479,4,Konten up to date dan relevan dengan kebutuhan kerja.,2024-04-19
2986,6480,5,"Instrukturnya kompeten, penjelasan step by step.",2026-06-17
2987,6484,4,"Kursus bagus, cocok untuk pemula.",2026-02-14
2988,6486,4,"Kursus bagus, cocok untuk pemula.",2025-05-30
2989,6491,5,"Sangat puas, worth it banget!",2026-07-26
2990,6494,4,"Kursus bagus, cocok untuk pemula.",2026-07-29
2991,6495,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-01-28
2992,6497,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-14
2993,6506,4,"Kursus bagus, cocok untuk pemula.",2026-05-17
2994,6507,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-01-12
2995,6511,5,"Kursus bagus, cocok untuk pemula.",2024-09-16
2996,6512,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-03-10
2997,6513,5,"Sangat puas, worth it banget!",2025-11-11
2998,6514,5,"Sangat puas, worth it banget!",2026-03-14
2999,6515,3,"Standar saja, sesuai ekspektasi.",2026-07-26
3000,6522,5,Konten up to date dan relevan dengan kebutuhan kerja.,2024-11-15
3001,6523,4,"Instrukturnya kompeten, penjelasan step by step.",2026-03-14
3002,6524,4,"Instrukturnya kompeten, penjelasan step by step.",2024-04-07
3003,6525,4,"Kursus bagus, cocok untuk pemula.",2024-03-13
3004,6530,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-09-05
3005,6533,3,Lumayan membantu untuk basic knowledge.,2026-07-03
3006,6535,5,"Kursus bagus, cocok untuk pemula.",2026-07-01
3007,6539,4,"Instrukturnya kompeten, penjelasan step by step.",2026-10-02
3008,6540,5,"Instrukturnya kompeten, penjelasan step by step.",2025-05-21
3009,6543,4,"Instrukturnya kompeten, penjelasan step by step.",2025-07-27
3010,6544,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-02-19
3011,6548,4,"Sangat puas, worth it banget!",2026-09-12
3012,6550,3,Lumayan membantu untuk basic knowledge.,2026-05-12
3013,6551,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-15
3014,6552,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-03-25
3015,6553,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-28
3016,6554,4,"Instrukturnya kompeten, penjelasan step by step.",2025-06-10
3017,6555,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-06-04
3018,6561,3,"Standar saja, sesuai ekspektasi.",2026-05-15
3019,6562,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-02-13
3020,6563,5,"Instrukturnya kompeten, penjelasan step by step.",2024-09-13
3021,6567,5,"Sangat puas, worth it banget!",2024-09-09
3022,6570,2,Modul terlalu panjang dan membosankan.,2026-05-05
3023,6573,3,Lumayan membantu untuk basic knowledge.,2026-09-24
3024,6575,3,"Standar saja, sesuai ekspektasi.",2026-04-04
3025,6578,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-08-20
3026,6580,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-10
3027,6584,5,"Sangat puas, worth it banget!",2025-07-08
3028,6585,5,"Sangat puas, worth it banget!",2026-03-19
3029,6588,5,"Sangat puas, worth it banget!",2025-09-05
3030,6589,5,"Sangat puas, worth it banget!",2026-09-27
3031,6592,4,"Instrukturnya kompeten, penjelasan step by step.",2026-09-17
3032,6593,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-09-20
3033,6594,5,"Kursus bagus, cocok untuk pemula.",2026-08-28
3034,6595,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-23
3035,6596,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-13
3036,6601,5,"Kursus bagus, cocok untuk pemula.",2025-05-23
3037,6602,5,"Instrukturnya kompeten, penjelasan step by step.",2025-08-21
3038,6603,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-09-26
3039,6604,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-27
3040,6611,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-05
3041,6615,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-08-15
3042,6616,4,"Instrukturnya kompeten, penjelasan step by step.",2026-02-15
3043,6618,4,"Kursus bagus, cocok untuk pemula.",2026-04-28
3044,6621,2,Kontennya sudah agak outdated.,2025-03-19
3045,6622,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-09-27
3046,6624,5,"Kursus bagus, cocok untuk pemula.",2026-06-15
3047,6629,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-11
3048,6630,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-08-30
3049,6634,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-25
3050,6639,5,"Sangat puas, worth it banget!",2026-10-06
3051,6641,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-29
3052,6653,4,"Kursus bagus, cocok untuk pemula.",2026-05-15
3053,6654,4,"Kursus bagus, cocok untuk pemula.",2026-03-12
3054,6655,5,"Kursus bagus, cocok untuk pemula.",2025-10-04
3055,6658,3,"Standar saja, sesuai ekspektasi.",2026-02-24
3056,6659,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-09
3057,6660,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-09
3058,6667,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-04-22
3059,6670,5,"Kursus bagus, cocok untuk pemula.",2025-12-03
3060,6675,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-25
3061,6676,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-09
3062,6677,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-06-11
3063,6680,3,Lumayan membantu untuk basic knowledge.,2025-10-05
3064,6685,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-06-30
3065,6686,5,"Sangat puas, worth it banget!",2026-05-27
3066,6687,4,"Kursus bagus, cocok untuk pemula.",2026-04-10
3067,6690,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-17
3068,6693,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-10-11
3069,6697,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-13
3070,6700,5,"Kursus bagus, cocok untuk pemula.",2026-06-23
3071,6704,2,Modul terlalu panjang dan membosankan.,2026-04-09
3072,6705,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-06-09
3073,6708,4,"Instrukturnya kompeten, penjelasan step by step.",2026-05-17
3074,6709,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-21
3075,6713,4,"Kursus bagus, cocok untuk pemula.",2026-08-25
3076,6716,4,"Kursus bagus, cocok untuk pemula.",2026-07-14
3077,6718,4,"Instrukturnya kompeten, penjelasan step by step.",2026-02-19
3078,6719,2,Kontennya sudah agak outdated.,2025-11-14
3079,6720,4,"Kursus bagus, cocok untuk pemula.",2026-05-08
3080,6721,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-12
3081,6722,3,"Standar saja, sesuai ekspektasi.",2026-09-10
3082,6724,5,"Kursus bagus, cocok untuk pemula.",2026-06-19
3083,6725,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-29
3084,6727,5,"Sangat puas, worth it banget!",2026-01-02
3085,6728,4,"Sangat puas, worth it banget!",2026-07-04
3086,6730,5,"Sangat puas, worth it banget!",2026-03-29
3087,6732,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-02-18
3088,6733,4,"Kursus bagus, cocok untuk pemula.",2026-09-10
3089,6736,5,"Kursus bagus, cocok untuk pemula.",2025-06-19
3090,6737,3,"Standar saja, sesuai ekspektasi.",2024-02-18
3091,6739,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-06-24
3092,6741,4,"Sangat puas, worth it banget!",2026-06-13
3093,6742,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-09-15
3094,6743,4,"Instrukturnya kompeten, penjelasan step by step.",2026-05-16
3095,6744,4,"Sangat puas, worth it banget!",2026-02-06
3096,6745,5,"Sangat puas, worth it banget!",2026-08-30
3097,6747,5,"Instrukturnya kompeten, penjelasan step by step.",2026-06-19
3098,6748,3,"Standar saja, sesuai ekspektasi.",2026-05-14
3099,6750,4,"Instrukturnya kompeten, penjelasan step by step.",2026-06-08
3100,6753,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-07-25
3101,6757,3,"Standar saja, sesuai ekspektasi.",2025-11-02
3102,6759,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-04-11
3103,6762,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-19
3104,6764,4,"Instrukturnya kompeten, penjelasan step by step.",2024-11-27
3105,6766,4,"Sangat puas, worth it banget!",2026-07-10
3106,6768,4,"Instrukturnya kompeten, penjelasan step by step.",2025-11-02
3107,6769,5,"Kursus bagus, cocok untuk pemula.",2026-03-27
3108,6770,4,"Kursus bagus, cocok untuk pemula.",2026-05-04
3109,6771,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-18
3110,6773,3,Lumayan membantu untuk basic knowledge.,2025-12-27
3111,6774,1,Audio dan video kurang jelas di beberapa modul.,2024-04-02
3112,6775,5,"Instrukturnya kompeten, penjelasan step by step.",2026-09-02
3113,6776,3,"Standar saja, sesuai ekspektasi.",2026-03-07
3114,6778,5,"Instrukturnya kompeten, penjelasan step by step.",2026-08-03
3115,6779,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-11
3116,6780,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-25
3117,6783,5,"Sangat puas, worth it banget!",2025-08-26
3118,6784,1,"Kurang studi kasus, terlalu teori.",2026-08-16
3119,6787,2,Modul terlalu panjang dan membosankan.,2026-09-11
3120,6788,1,"Kurang studi kasus, terlalu teori.",2026-07-27
3121,6789,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-21
3122,6790,2,Modul terlalu panjang dan membosankan.,2026-02-25
3123,6791,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-18
3124,6792,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-01-02
3125,6793,5,"Sangat puas, worth it banget!",2026-10-19
3126,6796,4,"Sangat puas, worth it banget!",2026-05-29
3127,6799,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-08
3128,6802,4,"Sangat puas, worth it banget!",2026-10-05
3129,6804,5,"Kursus bagus, cocok untuk pemula.",2025-08-12
3130,6809,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-04
3131,6814,2,"Kurang studi kasus, terlalu teori.",2026-09-13
3132,6819,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-26
3133,6820,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-14
3134,6821,3,Lumayan membantu untuk basic knowledge.,2026-01-09
3135,6822,3,Lumayan membantu untuk basic knowledge.,2026-07-29
3136,6823,2,Audio dan video kurang jelas di beberapa modul.,2026-01-26
3137,6824,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-01-12
3138,6827,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-10-13
3139,6828,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-09
3140,6832,4,"Instrukturnya kompeten, penjelasan step by step.",2026-09-18
3141,6833,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-03-03
3142,6834,5,"Kursus bagus, cocok untuk pemula.",2024-10-02
3143,6836,4,"Instrukturnya kompeten, penjelasan step by step.",2026-03-07
3144,6838,5,"Sangat puas, worth it banget!",2025-07-16
3145,6842,2,Modul terlalu panjang dan membosankan.,2026-08-20
3146,6843,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-10
3147,6844,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-11-22
3148,6847,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-02-10
3149,6848,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-14
3150,6850,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-13
3151,6851,4,"Instrukturnya kompeten, penjelasan step by step.",2026-01-24
3152,6854,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-07-14
3153,6858,4,"Sangat puas, worth it banget!",2025-05-26
3154,6860,5,"Sangat puas, worth it banget!",2025-09-23
3155,6862,4,"Kursus bagus, cocok untuk pemula.",2026-05-28
3156,6863,4,"Kursus bagus, cocok untuk pemula.",2026-08-20
3157,6864,5,"Kursus bagus, cocok untuk pemula.",2025-09-07
3158,6865,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-02
3159,6866,2,"Kurang studi kasus, terlalu teori.",2025-11-12
3160,6867,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-13
3161,6869,5,"Kursus bagus, cocok untuk pemula.",2026-05-04
3162,6870,5,"Instrukturnya kompeten, penjelasan step by step.",2026-06-26
3163,6872,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-04-17
3164,6873,3,"Standar saja, sesuai ekspektasi.",2026-07-28
3165,6874,5,"Kursus bagus, cocok untuk pemula.",2026-05-24
3166,6876,4,"Kursus bagus, cocok untuk pemula.",2026-02-26
3167,6878,4,"Sangat puas, worth it banget!",2026-09-07
3168,6879,5,"Kursus bagus, cocok untuk pemula.",2026-05-31
3169,6880,5,"Instrukturnya kompeten, penjelasan step by step.",2025-03-27
3170,6882,2,"Materinya terlalu cepat, sulit diikuti.",2025-09-26
3171,6884,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-30
3172,6886,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-04-27
3173,6889,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-18
3174,6891,2,Kontennya sudah agak outdated.,2026-03-26
3175,6893,5,"Kursus bagus, cocok untuk pemula.",2026-08-12
3176,6894,4,"Sangat puas, worth it banget!",2026-04-19
3177,6896,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-18
3178,6899,4,"Instrukturnya kompeten, penjelasan step by step.",2026-09-19
3179,6902,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-05
3180,6904,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-09
3181,6907,5,"Instrukturnya kompeten, penjelasan step by step.",2025-11-28
3182,6909,5,"Sangat puas, worth it banget!",2026-07-17
3183,6911,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-03
3184,6912,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-10-07
3185,6913,5,"Sangat puas, worth it banget!",2026-05-27
3186,6914,3,"Cukup baik, tapi bisa lebih baik lagi.",2024-10-03
3187,6915,4,"Kursus bagus, cocok untuk pemula.",2025-05-20
3188,6916,5,"Sangat puas, worth it banget!",2025-11-29
3189,6919,5,"Kursus bagus, cocok untuk pemula.",2026-04-24
3190,6926,5,"Instrukturnya kompeten, penjelasan step by step.",2026-04-27
3191,6927,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-23
3192,6929,3,Lumayan membantu untuk basic knowledge.,2026-02-14
3193,6931,5,"Kursus bagus, cocok untuk pemula.",2025-12-09
3194,6937,4,"Sangat puas, worth it banget!",2026-07-30
3195,6938,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-10
3196,6950,5,"Instrukturnya kompeten, penjelasan step by step.",2026-02-14
3197,6957,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-03-18
3198,6958,5,"Kursus bagus, cocok untuk pemula.",2026-08-28
3199,6959,5,"Sangat puas, worth it banget!",2025-10-07
3200,6960,4,"Kursus bagus, cocok untuk pemula.",2025-09-19
3201,6962,5,"Sangat puas, worth it banget!",2026-06-04
3202,6968,5,"Kursus bagus, cocok untuk pemula.",2026-03-01
3203,6969,2,"Kurang studi kasus, terlalu teori.",2024-10-15
3204,6971,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-06
3205,6973,5,"Instrukturnya kompeten, penjelasan step by step.",2025-12-02
3206,6975,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-10
3207,6976,5,"Kursus bagus, cocok untuk pemula.",2026-02-28
3208,6977,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-26
3209,6978,2,Modul terlalu panjang dan membosankan.,2026-02-13
3210,6979,4,Konten up to date dan relevan dengan kebutuhan kerja.,2024-04-16
3211,6980,5,"Instrukturnya kompeten, penjelasan step by step.",2026-02-02
3212,6981,4,"Instrukturnya kompeten, penjelasan step by step.",2026-03-20
3213,6984,5,"Sangat puas, worth it banget!",2025-12-24
3214,6986,5,"Kursus bagus, cocok untuk pemula.",2026-08-24
3215,6988,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-05
3216,6991,2,Audio dan video kurang jelas di beberapa modul.,2026-06-15
3217,6992,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-08-06
3218,6993,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-09-06
3219,6998,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-02
3220,7001,4,"Sangat puas, worth it banget!",2026-07-02
3221,7002,3,Lumayan membantu untuk basic knowledge.,2026-02-16
3222,7004,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-09-20
3223,7012,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-07-23
3224,7013,2,"Materinya terlalu cepat, sulit diikuti.",2026-06-11
3225,7014,3,"Cukup baik, tapi bisa lebih baik lagi.",2023-12-20
3226,7016,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-22
3227,7017,4,"Kursus bagus, cocok untuk pemula.",2026-06-20
3228,7022,4,"Sangat puas, worth it banget!",2026-08-20
3229,7025,3,Lumayan membantu untuk basic knowledge.,2026-06-10
3230,7031,5,"Kursus bagus, cocok untuk pemula.",2025-03-20
3231,7032,5,"Sangat puas, worth it banget!",2026-07-23
3232,7034,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2024-11-11
3233,7035,4,"Instrukturnya kompeten, penjelasan step by step.",2025-06-29
3234,7036,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-08-30
3235,7037,4,"Kursus bagus, cocok untuk pemula.",2026-05-08
3236,7039,4,"Instrukturnya kompeten, penjelasan step by step.",2026-01-24
3237,7040,5,"Kursus bagus, cocok untuk pemula.",2025-10-22
3238,7041,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-05-19
3239,7043,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-25
3240,7047,3,"Standar saja, sesuai ekspektasi.",2025-04-11
3241,7048,5,"Instrukturnya kompeten, penjelasan step by step.",2025-08-06
3242,7051,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-10-31
3243,7052,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-24
3244,7053,4,"Kursus bagus, cocok untuk pemula.",2025-12-29
3245,7054,2,Kontennya sudah agak outdated.,2026-07-20
3246,7055,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-20
